Symbol,Security Name
PEARLPOLY.NS,PEARL POLYMERS LTD
PEL.NS,PIRAMAL ENTERPRISES LTD
PENIND.NS,PENNAR INDUSTRIES LTD
PENINLAND.NS,PENINSULA LAND LIMITED
PENTAGON.NS,PENTAGON RUBBER LIMITED
PERFECT.NS,PERFECT INFRAENGINEER LTD
PERSISTENT.NS,PERSISTENT SYSTEMS LTD
PETRONET.NS,PETRONET LNG LIMITED
PFC.NS,POWER FIN CORP LTD.
PFIZER.NS,PFIZER LTD
PFOCUS.NS,PRIME FOCUS LIMITED
PFS.NS,PTC INDIA FIN SERV LTD
PGEL.NS,PG ELECTROPLAST LTD
PGHH.NS,P&G HYGIENE & HEALTH CARE
PGHL.NS,PROCTER & GAMBLE HEALTH L
PGIL.NS,PEARL GLOBAL IND LIMITED
PGINVIT.NS,POWERGRID INFRA. INVITS
PHANTOMFX.NS,PHANTOM DIGITAL EFF LTD
PHOENIXLTD.NS,THE PHOENIX MILLS LTD
PIDILITIND.NS,PIDILITE INDUSTRIES LTD
PIGL.NS,POWER INSTRUMENT (G) LTD
PIIND.NS,PI INDUSTRIES LTD
PILANIINVS.NS,PILANI INV & IND COR LTD
PILITA.NS,PIL ITALICA LIFESTYLE LTD
PIONEEREMB.NS,PIONEER EMBROIDERIES LTD
PITTIENG.NS,PITTI ENGINEERING LIMITED
PIXTRANS.NS,PIX TRANSMISSIONS LIMITED
PKTEA.NS,THE P K TEA PROD CO LTD
PLADAINFO.NS,PLADA INFOTECH SERVICES L
PLASTIBLEN.NS,PLASTIBLENDS INDIA LTD
PLATIND.NS,PLATINUM INDUSTRIES LTD
PLAZACABLE.NS,PLAZA WIRES LIMITED
PNB.NS,PUNJAB NATIONAL BANK
PNBGILTS.NS,PNB GILTS LIMITED
PNBHOUSING.NS,PNB HOUSING FIN LTD.
PNC.NS,PRITISH NANDY COMMUNICATI
PNCINFRA.NS,PNC INFRATECH LTD.
PNGJL.NS,P N GADGIL JEWELLERS LTD
POCL.NS,PONDY OXIDES & CHEM LTD
PODDARMENT.NS,PODDAR PIGMENTS LIMITED
POKARNA.NS,POKARNA LIMITED
POLICYBZR.NS,PB FINTECH LIMITED
POLYCAB.NS,POLYCAB INDIA LIMITED
POLYMED.NS,POLY MEDICURE LIMITED
POLYPLEX.NS,POLYPLEX CORPORATION LTD
POLYSIL.NS,POLYSIL IRRIGATION SYST L
PONNIERODE.NS,PONNIE SUGARS (ERODE) LTD
POONAWALLA.NS,POONAWALLA FINCORP LTD
POWERGRID.NS,POWER GRID CORP. LTD.
POWERINDIA.NS,HITACHI ENERGY INDIA LTD
POWERMECH.NS,POWER MECH PROJECTS LTD.
PPAP.NS,PPAP AUTOMOTIVE LIMITED
PPL.NS,PRAKASH PIPES LIMITED
PPLPHARMA.NS,PIRAMAL PHARMA LIMITED
PRAENG.NS,PRAJAY ENG. SYN. LTD.
PRAJIND.NS,PRAJ INDUSTRIES LTD
PRAKASH.NS,PRAKASH INDUSTRIES LTD
PRAKASHSTL.NS,PRAKASH STEELAGE LTD
PRAMARA.NS,PRAMARA PROMOTIONS LTD
PRATHAM.NS,PRATHAM EPC PROJECTS LTD
PRAXIS.NS,PRAXIS HOME RETAIL LTD
PRECAM.NS,PRECISION CAMSHAFTS LTD.
PRECISION.NS,PRECISION METALIKS LTD
PRECOT.NS,PRECOT LIMITED
PRECWIRE.NS,PRECISION WIRES INDIA LTD
PREMEXPLN.NS,PREMIER EXPLOSIVES LTD
PREMIER.NS,PREMIER LIMITED
PREMIERENE.NS,PREMIER ENERGIES LIMITED
PREMIERPOL.NS,PREMIER POLYFILMS LTD
PRESSTONIC.NS,PRESSTONIC ENGINEERING L
PRESTIGE.NS,PRESTIGE ESTATE LTD
PRICOLLTD.NS,PRICOL LIMITED
PRIMESECU.NS,PRIME SECURITIES LIMITED
PRINCEPIPE.NS,PRINCE PIPES FITTINGS LTD
PRITI.NS,PRITI INTERNATIONAL LTD
PRITIKA.NS,PRITIKA ENG COMPO LTD
PRITIKAUTO.NS,PRITIKA AUTO INDUS LTD
PRIVISCL.NS,PRIVI SPECIALITY CHE LTD
PRIZOR.NS,PRIZOR VIZTECH LIMITED
PRLIND.NS,PREMIER ROADLINES LIMITED
PROLIFE.NS,PROLIFE INDUSTRIES LTD
PROPEQUITY.NS,P. E. ANALYTICS LIMITED
PROV.NS,PROVENTUS AGROCOM LIMITED
PROZONER.NS,PROZONE REALTY LIMITED
PRSMJOHNSN.NS,PRISM JOHNSON LIMITED
PRUDENT.NS,PRUDENT CORP ADV SER LTD
PRUDMOULI.NS,PRUDENTIAL SUGAR CORPORAT
PSB.NS,PUNJAB & SIND BANK
PSPPROJECT.NS,PSP PROJECTS LIMITED
PTC.NS,PTC INDIA LIMITED
PTCIL.NS,PTC INDUSTRIES LIMITED
PTL.NS,PTL ENTERPRISES LTD
PULZ.NS,PULZ ELECTRONICS LIMITED
PUNJABCHEM.NS,PUNJAB CHEM & CROP PROT L
PURVA.NS,PURAVANKARA LIMITED
PURVFLEXI.NS,PURV FLEXIPACK LIMITED
PVP.NS,PVP VENTURES LIMITED
PVRINOX.NS,PVR INOX LIMITED
PVSL.NS,POPULAR VEHICLES N SER L
PYRAMID.NS,PYRAMID TECHNOPLAST LTD
QFIL.NS,QUALITY FOILS (INDIA) LTD
QMSMEDI.NS,QMS MEDICAL ALLIED S LTD
QUADFUTURE.NS,QUADRANT FUTURE TEK LTD
QUADPRO.NS,QUADPRO ITES LIMITED
QUESS.NS,QUESS CORP LIMITED
QUESTLAB.NS,QUEST LABORATORIES LTD
QUICKHEAL.NS,QUICK HEAL TECH LTD
QUICKTOUCH.NS,QUICKTOUCH TECHNOLOGIES L
RHIM.NS,RHI MAGNESITA INDIA LTD
UNITDSPR.NS,UNITED SPIRITS LIMITED
UNOMINDA.NS,UNO MINDA LIMITED
GATECH.NS,GACM TECHNOLOGIES LIMITED
GATECHDVR.NS,GACM TECHNOLOGIES LIMITED
GOLDKART.NS,GOLDKART JEWELS LIMITED
HEADSUP.NS,HEADS UP VENTURES LIMITED
HINDWAREAP.NS,HINDWARE HME INOVATON LTD
PATANJALI.NS,PATANJALI FOODS LIMITED
RACE.NS,RACE ECO CHAIN LIMITED
RACLGEAR.NS,RACL GEARTECH LIMITED
RADAAN.NS,RADAAN MEDIAWORKS (I) LTD
RADHIKAJWE.NS,RADHIKA JEWELTECH LIMITED
RADIANTCMS.NS,RADIANT CASH MGMT SER LTD
RADICO.NS,RADICO KHAITAN LTD
RADIOCITY.NS,MUSIC BROADCAST LIMITED
RADIOWALLA.NS,RADIOWALLA NETWORK LTD
RAILTEL.NS,RAILTEL CORP OF IND LTD
RAIN.NS,RAIN INDUSTRIES LIMITED
RAINBOW.NS,RAINBOW CHILDRENS MED LTD
RAJESHEXPO.NS,RAJESH EXPORTS LTD
RAJMET.NS,RAJNANDINI METAL LIMITED
RAJRATAN.NS,RAJRATAN GLOBAL WIRE LTD
RAJRILTD.NS,RAJ RAYON INDUSTRIES LTD
RAJSREESUG.NS,RAJSHREE SUGAR & CHEMICAL
RAJTV.NS,RAJ TV NETWORK LTD
RALLIS.NS,RALLIS INDIA LTD
RAMANEWS.NS,SHREE RAMA NEWSPRINT LTD
RAMAPHO.NS,RAMA PHOSPHATES LIMITED
RAMASTEEL.NS,RAMA STEEL TUBES LIMITED
RAMCOCEM.NS,THE RAMCO CEMENTS LIMITED
RAMCOIND.NS,RAMCO INDUSTRIES LIMITED
RAMCOSYS.NS,RAMCO SYSTEMS LTD.
RAMKY.NS,RAMKY INFRA LTD
RAMRAT.NS,RAM RATNA WIRES LIMITED
RANASUG.NS,RANA SUGARS LTD.
RANEENGINE.NS,RANE ENG VALVE LTD
RANEHOLDIN.NS,RANE HOLDINGS LIMITED
RATEGAIN.NS,RATEGAIN TRAVEL TECHN LTD
RATNAMANI.NS,RATNAMANI MET & TUB LTD.
RATNAVEER.NS,RATNAVEER PRECISION ENG L
RAYMOND.NS,RAYMOND LTD
RAYMONDLSL.NS,RAYMOND LIFESTYLE LIMITED
RBL.NS,RANE BRAKE LINING LTD
RBLBANK.NS,RBL BANK LIMITED
RBMINFRA.NS,RBM INFRACON LIMITED
RBS.NS,RAMDEVBABA SOLVENT LTD
RBZJEWEL.NS,RBZ JEWELLERS LIMITED
RCDL.NS,RAJGOR CASTOR DERIVATI L
RCF.NS,RASHTRIYA CHEMICALS & FER
RECLTD.NS,REC LIMITED
REDINGTON.NS,REDINGTON LIMITED
REDTAPE.NS,REDTAPE LIMITED
REFEX.NS,REFEX INDUSTRIES LIMITED
REFRACTORY.NS,REFRACTORY SHAPES LIMITED
REGENCERAM.NS,REGENCYCERAMICS-LTD
RELAXO.NS,RELAXO FOOT LTD.
RELCHEMQ.NS,RELIANCE CHEMOTEX IND LTD
RELIABLE.NS,RELIABLE DATA SERVICE LTD
RELIANCE.NS,RELIANCE INDUSTRIES LTD
RELIGARE.NS,RELIGARE ENTER. LTD.
RELINFRA.NS,RELIANCE INFRASTRUCTU LTD
RELTD.NS,RAVINDRA ENERGY LIMITED
REMSONSIND.NS,REMSONS INDUSTRIES LTD
REMUS.NS,REMUS PHARMACEUTICALS L
RENUKA.NS,SHREE RENUKA SUGARS LTD
REPCOHOME.NS,REPCO HOME FINANCE LTD
REPL.NS,RUDRABHISHEK ENTERP LTD
REPRO.NS,REPRO INDIA LIMITED
RESPONIND.NS,RESPONSIVE INDUSTRIES LTD
RETAIL.NS,JHS SVENDGAARD RETAIL V L
REXPIPES.NS,REX PIPES AND CABLES LTD
RGL.NS,RENAISSANCE GLOBAL LTD
RHFL.NS,RELIANCE HOME FINANCE LTD
RHL.NS,ROBUST HOTELS LIMITED
RICOAUTO.NS,RICO AUTO INDUSTRIES LTD
RIIL.NS,RELIANCE INDUSTRIAL INFRA
RILINFRA.NS,RACHANA INFRA LTD
RISHABH.NS,RISHABH INSTRUMENTS LTD
RITCO.NS,RITCO LOGISTICS LIMITED
RITES.NS,RITES LIMITED
RITEZONE.NS,RITE ZONE CHEMCON IND LTD
RKDL.NS,RAVI KUMAR DIST. LTD.
RKEC.NS,RKEC PROJECTS LIMITED
RKFORGE.NS,RAMKRISHNA FORGINGS LTD
RKSWAMY.NS,R K SWAMY LIMITED
RMDRIP.NS,R M DRIP & SPRINK SYS LTD
RML.NS,RANE (MADRAS) LIMITED
ROCKINGDCE.NS,ROCKINGDEALS CIRCU ECO L
ROHLTD.NS,ROYAL ORCHID HOTELS LTD
ROLEXRINGS.NS,ROLEX RINGS LIMITED
ROLLT.NS,ROLLATAINERS LIMITED
ROML.NS,RAJ OIL MILLS LIMITED
ROSSARI.NS,ROSSARI BIOTECH LIMITED
ROSSELLIND.NS,ROSSELL INDIA LIMITED
ROSSTECH.NS,ROSSELL TECHSYS LIMITED
ROTO.NS,ROTO PUMPS LIMITED
ROUTE.NS,ROUTE MOBILE LIMITED
ROXHITECH.NS,ROX HI TECH LIMITED
RPEL.NS,RAGHAV PRODUCTIVITY ENH L
RPGLIFE.NS,RPG LIFE SCIENCES LTD
RPOWER.NS,RELIANCE POWER LTD.
RPPINFRA.NS,R.P.P INFRA PROJECTS LTD.
RPPL.NS,RAJSHREE POLYPACK LTD
RPSGVENT.NS,RPSG VENTURES LIMITED
RPTECH.NS,RASHI PERIPHERALS LIMITED
RRKABEL.NS,R R KABEL LIMITED
RSSOFTWARE.NS,R. S. SOFTWARE (INDIA) LI
RSWM.NS,RSWM LIMITED
RSYSTEMS.NS,R SYS INTERNATIONAL LTD
RTNINDIA.NS,RATTANINDIA ENT LIMITED
RTNPOWER.NS,RATTANINDIA POWER LIMITED
RUBFILA.NS,RUBFILA INTERNATIONAL LTD
RUBYMILLS.NS,THE RUBY MILLS LTD
RUCHINFRA.NS,RUCHI INFRASTRUCTURE LTD
RUCHIRA.NS,RUCHIRA PAPERS LIMITED
RULKA.NS,RULKA ELECTRICALS LIMITED
RUPA.NS,RUPA & COMPANY LTD
RUSHIL.NS,RUSHIL DECOR LIMITED
RUSTOMJEE.NS,KEYSTONE REALTORS LIMITED
RVHL.NS,RAVINDER HEIGHTS LIMITED
RVNL.NS,RAIL VIKAS NIGAM LIMITED
RVTH.NS,REVATHI EQUIPMENT INDIA L
S&SPOWER.NS,S&S POWER SWITCHGEARS
SAAKSHI.NS,SAAKSHI MEDTEC N PANELS L
SABAR.NS,SABAR FLEX INDIA LIMITED
SABEVENTS.NS,SAB EVENTS & GOVERNANCE
SABTNL.NS,SRI ADHIKARI BRO TELE N L
SADBHAV.NS,SADBHAV ENGINEERING LTD
SADBHIN.NS,SADBHAV INFRA PROJ LTD.
SADHAV.NS,SADHAV SHIPPING LIMITED
SADHNANIQ.NS,SADHANA NITROCHEM LIMITED
SAFARI.NS,SAFARI IND (INDIA) LTD
SAGARDEEP.NS,SAGARDEEP ALLOYS LIMITED
SAGCEM.NS,SAGAR CEMENTS LIMITED
SAGILITY.NS,SAGILITY INDIA LIMITED
SAH.NS,SAH POLYMERS LIMITED
SAHAJ.NS,SAHAJ FASHIONS LIMITED
SAHAJSOLAR.NS,SAHAJ SOLAR LIMITED
SAHANA.NS,SAHANA SYSTEM LIMITED
SAHYADRI.NS,SAHYADRI INDUSTRIES LTD
SAIFL.NS,SAMEERA AGRO AND INFRA L
SAIL.NS,STEEL AUTHORITY OF INDIA
SAILIFE.NS,SAI LIFE SCIENCES LIMITED
SAKAR.NS,SAKAR HEALTHCARE LIMITED
SAKHTISUG.NS,SAKTHI SUGARS LTD
SAKSOFT.NS,SAKSOFT LIMITED
SAKUMA.NS,SAKUMA EXPORTS LIMITED
SALASAR.NS,SALASAR TECHNO ENGG. LTD.
SALONA.NS,SALONA COTSPIN LTD.
SALSTEEL.NS,S.A.L. STEEL LTD.
SALZERELEC.NS,SALZER ELECTRONICS LTD
SAMBHAAV.NS,SAMBHAAV MEDIA LTD
SAMHI.NS,SAMHI HOTELS LIMITED
SAMPANN.NS,SAMPANN UTPADAN INDIA LTD
SANATHAN.NS,SANATHAN TEXTILES LIMITED
SANCO.NS,SANCO INDUSTRIES LIMITED
SANDESH.NS,SANDESH LTD
SANDHAR.NS,SANDHAR TECHNOLOGIES LTD
SANDUMA.NS,SANDUR MANG & IRON ORES L
SANGAMIND.NS,SANGAM (INDIA) LTD
SANGANI.NS,SANGANI HOSPITALS LIMITED
SANGHIIND.NS,SANGHI INDUSTRIES LTD
SANGHVIMOV.NS,SANGHVI MOVERS LTD
SANGINITA.NS,SANGINITA CHEMICALS LTD
SANOFI.NS,SANOFI INDIA LIMITED
SANOFICONR.NS,SANOFI CONS HEALTHC IND L
SANSERA.NS,SANSERA ENGINEERING LTD
SANSTAR.NS,SANSTAR LIMITED
SANWARIA.NS,SANWARIA CONSUMER LIMITED
SAPPHIRE.NS,SAPPHIRE FOODS INDIA LTD
SARDAEN.NS,SARDA ENERGY & MIN LTD
SAREGAMA.NS,SAREGAMA INDIA LIMITED
SARLAPOLY.NS,SARLA PERF. FIBERS LTD
SAROJA.NS,SAROJA PHARMA INDUS IND L
SARTELE.NS,SAR TELEVENTURE LIMITED
SARVESHWAR.NS,SARVESHWAR FOODS LIMITED
SASKEN.NS,SASKEN TECHNOLOGIES LTD
SASTASUNDR.NS,SASTASUNDAR VENTURES LTD
SATIA.NS,SATIA INDUSTRIES LIMITED
SATIN.NS,SATIN CREDIT NET LTD
SATINDLTD.NS,SAT INDUSTRIES LIMITED
SATIPOLY.NS,SATI POLY PLAST LIMITED
SAURASHCEM.NS,SAURASHTRA CEMENT LIMITED
SBC.NS,SBC EXPORTS LIMITED
SBCL.NS,SHIVALIK BIMETAL CON. LTD
SBFC.NS,SBFC FINANCE LIMITED
SBGLP.NS,SURATWWALA BUS GROUP LTD
SBICARD.NS,SBI CARDS & PAY SER LTD
SBILIFE.NS,SBI LIFE INSURANCE CO LTD
SBIN.NS,STATE BANK OF INDIA
SCHAEFFLER.NS,SCHAEFFLER INDIA LIMITED
SCHAND.NS,S CHAND AND COMPANY LTD
SCHNEIDER.NS,SCHNEIDER ELECTRIC INFRA
SCI.NS,SHIPPING CORP OF INDIA LT
SCILAL.NS,SHIPPING CORP OF ILA LTD
SCML.NS,SHARP CHUCKS N MACHINES L
SCPL.NS,SHEETAL COOL PRODUCTS LTD
SDBL.NS,SOM DIST & BREW LTD
SEAMECLTD.NS,SEAMEC LIMITED
SECL.NS,SALASAR EXTERIOR CONT LTD
SECMARK.NS,SECMARK CONSULTANCY LTD
SECURKLOUD.NS,SECUREKLOUD TECH LIMITED
SEJALLTD.NS,SEJAL GLASS LIMITED
SEL.NS,SUNGARNER ENERGIES LTD
SELAN.NS,SELAN EXPLO. TECH LTD
SELMC.NS,SEL MANUFACTURING CO LTD
SEMAC.NS,SEMAC CONSULTANTS LIMITED
SENCO.NS,SENCO GOLD LIMITED
SENORES.NS,SENORES PHARMACEUTICALS L
SEPC.NS,SEPC LIMITED
SEQUENT.NS,SEQUENT SCIENTIFIC LTD.
SERVICE.NS,SERVICE CARE LIMITED
SERVOTECH.NS,SERVOTECH REN POW SYS LTD
SESHAPAPER.NS,SESHASAYEE PAPER & BOARDS
SETCO.NS,SETCO AUTOMOTIVE LTD
SETUINFRA.NS,SETUBANDHAN INFRA LTD
SFL.NS,SHEELA FOAM LIMITED
SGIL.NS,SYNERGY GREEN IND. LTD
SGL.NS,STL GLOBAL LIMITED
SGLTL.NS,STANDARD GLASS LIN TECH L
SHAHALLOYS.NS,SHAH ALLOYS LIMITED
SHAILY.NS,SHAILY ENG PLASTICS LTD
SHAIVAL.NS,SHAIVAL REALITY LIMITED
SHAKTIPUMP.NS,SHAKTI PUMPS (I) LTD
SHALBY.NS,SHALBY LIMITED
SHALPAINTS.NS,SHALIM PAINTS LTD
SHANKARA.NS,SHANKARA BLDG PRODUCT LTD
SHANTHALA.NS,SHANTHALA FMCG PRODUCTS L
SHANTI.NS,SHANTI OVERSEAS INDIA LTD
SHANTIGEAR.NS,SHANTHI GEARS LTD
SHARDACROP.NS,SHARDA CROPCHEM LTD.
SHARDAMOTR.NS,SHARDA MOTOR INDS LTD
SHAREINDIA.NS,SHARE IND. SECURITIES LTD
SHEETAL.NS,SHEETAL UNIVERSAL LIMITED
SHEKHAWATI.NS,SHEKHAWATI INDUSTRIES LTD
SHEMAROO.NS,SHEMAROO ENTER. LTD.
SHERA.NS,SHERA ENERGY LIMITED
SHIGAN.NS,SHIGAN QUANTUM TECH LTD
SHILPAMED.NS,SHILPA MEDICARE LTD
SHIVALIK.NS,SHIVALIK RASAYAN LIMITED
SHIVAMAUTO.NS,SHIVAM AUTO.LTD
SHIVAMILLS.NS,SHIVA MILLS LIMITED
SHIVATEX.NS,SHIVA TEXYARN LIMITED
SHIVAUM.NS,SHIV AUM STEELS LIMITED
SHK.NS,S H KELKAR AND CO. LTD.
SHOPERSTOP.NS,SHOPPERS STOP LIMITED
SHRADHA.NS,SHRADHA INFRAPROJECTS LTD
SHREDIGCEM.NS,SHREE DIGVIJAY CEM CO LTD
SHREECEM.NS,SHREE CEMENT LIMITED
SHREEKARNI.NS,SHREE KARNI FABCOM LTD
SHREEOSFM.NS,SHREE OSFM E-MOBILITY LTD
SHREEPUSHK.NS,SHRE PUSH CHEM & FERT LTD
SHREERAMA.NS,SHREE RAMA MULTI TECH LTD
SHREMINVIT.NS,SHREM INVIT
SHRENIK.NS,SHRENIK LIMITED
SHREYANIND.NS,SHREYANS INDUSTRIES LTD
SHRIPISTON.NS,SHRIRAM PIST. & RING LTD
SHRIRAMFIN.NS,SHRIRAM FINANCE LIMITED
SHRIRAMPPS.NS,SHRIRAM PROPERTIES LTD
SHRITECH.NS,SHRI TECHTEX LIMITED
SHUBHLAXMI.NS,SHUBHLAXMI JEWEL ART LTD
SHYAMCENT.NS,SHYAM CENTURY FERROUS LTD
SHYAMMETL.NS,SHYAM METALICS AND ENGY L
SHYAMTEL.NS,SHYAM TELECOM LIMITED
SICALLOG.NS,SICAL LOGISTICS LIMITED
SIDDHIKA.NS,SIDDHIKA COATINGS LIMITED
SIEMENS.NS,SIEMENS LTD
SIGACHI.NS,SIGACHI INDUSTRIES LTD
SIGIND.NS,SIGNET INDUSTRIES LIMITED
SIGMA.NS,SIGMA SOLVE LIMITED
SIGNATURE.NS,SIGNATUREGLOBAL INDIA LTD
SIGNORIA.NS,SIGNORIA CREATION LIMITED
SIGNPOST.NS,SIGNPOST INDIA LIMITED
SIKKO.NS,SIKKO INDUSTRIES LIMITED
SIL.NS,STANDARD INDUSTRIES LTD.
SILGO.NS,SILGO RETAIL LIMITED
SILINV.NS,SIL INVESTMENTS LIMITED
SILKFLEX.NS,SILKFLEX POLYMERS INDIA L
SILLYMONKS.NS,SILLY MONKS ENTERTAIN LTD
SILVERTUC.NS,SILVER TOUCH TECHNO LTD
SIMBHALS.NS,SIMBHAOLI SUGARS LTD.
SIMPLEXINF.NS,SIMPLEX INFRASTRUCTURES L
SINCLAIR.NS,SINCLAIRS HOTELS LIMITED
SINDHUTRAD.NS,SINDHU TRADE LINKS LTD
SINTERCOM.NS,SINTERCOM INDIA LIMITED
SIRCA.NS,SIRCA PAINT INDIA LIMITED
SIS.NS,SIS LIMITED
SITINET.NS,SITI NETWORKS LIMITED
SIYSIL.NS,SIYARAM SILK MILLS LTD
SJLOGISTIC.NS,S J LOGISTICS (INDIA) LTD
SJS.NS,SJS ENTERPRISES LIMITED
SJVN.NS,SJVN LTD
SKFINDIA.NS,SKF INDIA LTD
SKIPPER.NS,SKIPPER LIMITED
SKMEGGPROD.NS,SKM EGG PROD EXPORT(I) LT
SKP.NS,SKP BEARING INDUSTRI. LTD
SKYGOLD.NS,SKY GOLD LIMITED
SLONE.NS,SLONE INFOSYSTEMS LIMITED
SMARTLINK.NS,SMARTLINK HOLDINGS LTD
SMCGLOBAL.NS,SMC GLOBAL SECURITIES LTD
SMLISUZU.NS,SML ISUZU LIMITED
SMLT.NS,SARTHAK METALS LIMITED
SMSLIFE.NS,SMS LIFESCIENCES (I) LTD
SMSPHARMA.NS,SMS PHARMACEUTICALS LTD.
SMVD.NS,SMVD POLY PACK LIMITED
SNOWMAN.NS,SNOWMAN LOGISTICS LTD.
SOBHA.NS,SOBHA LIMITED
SOFTTECH.NS,SOFTTECH ENGINEERS LTD
SOLARA.NS,SOLARA ACTIVE PHA SCI LTD
SOLARINDS.NS,SOLAR INDUSTRIES (I) LTD
SOMANYCERA.NS,SOMANY CERAMICS LIMITED
SOMATEX.NS,SOMA TEXTILEI NDUSTRIES L
SOMICONVEY.NS,SOMI CONVEYOR BELT. LTD.
SONACOMS.NS,SONA BLW PRECISION FRGS L
SONAMAC.NS,SONA MACHINERY LIMITED
SONAMLTD.NS,SONAM LIMITED
SONATSOFTW.NS,SONATA SOFTWARE LTD
SONUINFRA.NS,SONU INFRATECH LIMITED
SOTAC.NS,SOTAC PHARMACEUTICALS LTD
SOTL.NS,SAVITA OIL TECHNOLO. LTD
SOUTHBANK.NS,THE SOUTH INDIAN BANK LTD
SOUTHWEST.NS,SOUTH WEST PINNACLE LTD
SPAL.NS,S. P. APPARELS LIMITED
SPANDANA.NS,SPANDANA SPHOORTY FIN LTD
SPARC.NS,SUN PHARMA ADV.RES.CO.LTD
SPCENET.NS,SPACENET ENTERS IND LTD
SPCL.NS,SHIVALIC POWER CONTROL L
SPECIALITY.NS,SPECIALITY REST LTD
SPECTRUM.NS,SPECTRUM ELECTRIC IND LTD
SPECTSTM.NS,SPECTRUM TALENT MGMT LTD
SPENCERS.NS,SPENCER S RETAIL LIMITED
SPIC.NS,SPIC LTD
SPLIL.NS,SPL INDUSTRIES LIMITED
SPLPETRO.NS,SUPREME PETROCHEM LIMITED
SPMLINFRA.NS,SPML INFRA LIMITED
SPORTKING.NS,SPORTKING INDIA LIMITED
SPRL.NS,SP REFRACTORIES LIMITED
SRD.NS,SHANKAR LAL RAMPAL LTD
SREEL.NS,SREELEATHERS LIMITED
SRF.NS,SRF LTD
SRGHFL.NS,SRG HOUSING FINANCE L
SRHHYPOLTD.NS,SREE RAYALSEEMA HHP LTD.
SRIVASAVI.NS,SRIVASAVI ADHESIVE TAPE L
SRM.NS,SRM CONTRACTORS LIMITED
SRPL.NS,SHREE RAM PROTEINS LTD.
SSDL.NS,SARASWATI SAREE DEPOT LTD
SSFL.NS,SRIVARI SPICES N FOODS L
SSWL.NS,STEEL STRIPS WHEELS LTD.
STANLEY.NS,STANLEY LIFESTYLES LTD
STAR.NS,STRIDES PHARMA SCI LTD
STARCEMENT.NS,STAR CEMENT LIMITED
STARHEALTH.NS,STAR HEALTH & AL INS CO L
STARPAPER.NS,STAR PAPER MILLS LTD
STARTECK.NS,STARTECK FINANCE LIMITED
STCINDIA.NS,THE STATE TRADING CORPN
STEELCAS.NS,STEELCAST LIMITED
STEELCITY.NS,STEEL CITY SECURITIES LTD
STEELXIND.NS,STEEL EXCHANGE INDIA LTD
STEL.NS,STEL HOLDINGS LIMITED
STERTOOLS.NS,STERLING TOOLS LIMITED
STLTECH.NS,STERLITE TECHNOLOGIES LTD
STOVEKRAFT.NS,STOVE KRAFT LIMITED
STYLAMIND.NS,STYLAM INDUSTRIES LIMITED
STYLEBAAZA.NS,BAAZAR STYLE RETAIL LTD
SUBEXLTD.NS,SUBEX LTD
SUBROS.NS,SUBROS LIMITED
SUDARSCHEM.NS,SUDARSHAN CHEMICAL INDS L
SUKHJITS.NS,SUKHJIT STARCH & CHEM LTD
SULA.NS,SULA VINEYARDS LIMITED
SUMICHEM.NS,SUMITOMO CHEM INDIA LTD
SUMIT.NS,SUMIT WOODS LIMITED
SUMMITSEC.NS,SUMMIT SECURITIES LTD
SUNCLAY.NS,SUNDARAM CLAYTON LIMITED
SUNDARAM.NS,SUNDARAM MULTI PAP LTD
SUNDARMFIN.NS,SUNDARAM FINANCE LTD
SUNDARMHLD.NS,SUNDARAM FINANCE HOLD LTD
SUNDRMBRAK.NS,SUNDARAMBRAKE LININGS LTD
SUNDRMFAST.NS,SUNDRAM FASTENERS LTD
SUNFLAG.NS,SUNFLAG IRON AND STEEL CO
SUNPHARMA.NS,SUN PHARMACEUTICAL IND L
SUNREST.NS,SUNREST LIFESCIENCE LTD
SUNTECK.NS,SUNTECK REALTY LIMITED
SUNTV.NS,SUN TV NETWORK LIMITED
SUPERHOUSE.NS,SUPERHOUSE LIMITED
SUPERSPIN.NS,SUPER SPINNING MILLS LTD
SUPRAJIT.NS,SUPRAJIT ENGINEERING LTD
SUPREMEENG.NS,SUPREME ENGINEERING LTD
SUPREMEIND.NS,SUPREME INDUSTRIES LTD
SUPREMEINF.NS,SUPREME INFRA. LTD
SUPREMEPWR.NS,SUPREME POWER EQUIPMENT L
SUPRIYA.NS,SUPRIYA LIFESCIENCE LTD
SURAJEST.NS,SURAJ ESTATE DEVELOPERS L
SURAJLTD.NS,SURAJ LIMITED
SURAKSHA.NS,SURAKSHA DIAGNOSTIC LTD
SURANASOL.NS,SURANA SOLAR LIMITED
SURANAT&P.NS,SURANA TELECOM AND POW LT
SURANI.NS,SURANI STEEL TUBES LTD.
SURYALAXMI.NS,SURYALAKSHMI COT MIL LTD
SURYAROSNI.NS,SURYA ROSHNI LTD
SURYODAY.NS,SURYODAY SMALL FIN BK LTD
SUTLEJTEX.NS,SUTLEJ TEXT & INDUS LTD
SUULD.NS,SUUMAYA INDUSTRIES LTD
SUVEN.NS,SUVEN LIFE SCIENCES LTD
SUVENPHAR.NS,SUVEN PHARMACEUTICALS LTD
SUVIDHAA.NS,SUVIDHAA INFOSERVE LTD
SUYOG.NS,SUYOG TELEMATICS LIMITED
SUZLON.NS,SUZLON ENERGY LIMITED
SVLL.NS,SHREE VASU LOGISTICS LTD
SVPGLOB.NS,SVP GLOBAL TEXTILES LTD
